Jedovatost,Tvar klobouku,Povrch klobouku,Barva klobouku,Výstupky,Zápach,Pøipojení lupenù,Umístìní lupenù,Velikost lupenù,Barva lupenù,Tvar nohy,Zakonèení nohy,Povrch tøenì nad prstenem,Povrch tøenì pod prstenem,Barva tøenì nad prstenem,Barva tøenì pod prstenem,Typ závoje,Barva závoje,Poèet prstenù,Typ prstenù,Barva výtrusù,Populace,Prostøedí,Náhodné urèení ruskou ruletou
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Fialová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Roztroušená","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Hnìdá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Hnìdá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Roztroušená","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Hnìdá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Hnìdá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Roztroušená","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Rùžová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Rùžová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Roztroušená","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Rùžová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Rùžová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Roztroušená","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Šedá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Šedá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Roztroušená","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Šedá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Nahlouèené","Úzká","Šedá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Roztroušená","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Fialová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Fialová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Roztroušená","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Fialová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Fialová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Roztroušená","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Hnìdá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Hnìdá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Roztroušená","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Hnìdá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Hnìdá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Roztroušená","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Rùžová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Rùžová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Roztroušená","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Rùžová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Rùžová","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Roztroušená","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Šedá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Šedá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Èerná","Roztroušená","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Šedá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Bílá","Žádné","Kreosot","Volné","Tìsné","Úzká","Šedá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Svìšený","Hnìdá","Roztroušená","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Rùžová","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Rùžová","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hedvábný","Rùžová","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Rùžová","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Rùžová","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hedvábný","Hladký","Rùžová","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Rùžová","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Rùžová","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hedvábný","Rùžová","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hladký","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hladký","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hladký","Bílá","Rùžová","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Les","Jedovatá"
"Jedovatá","Vydutý","Hladký","Èervená","Žádné","Hnilobný","Volné","Tìsné","Úzká","Hnìdožlutá","Zužující","Kuželovitý","Hladký","Hladký","Rùžová","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Cesty","Nejedovatá"
